p1,p2,p3,p4,p5,counts,norm_counts
2933716,3309829.0,,,,8,0.00011115897122372133
421754,4791310.0,3309829.0,,,8,0.00011115897122372133
4673658,3309829.0,,,,8,0.00011115897122372133
3721974,3309829.0,,,,8,0.00011115897122372133
4626991,3491733.0,3309829.0,,,8,0.00011115897122372133
4632275,3309829.0,,,,8,0.00011115897122372133
1241276,3309829.0,,,,8,0.00011115897122372133
4652016,3309829.0,,,,8,0.00011115897122372133
3979803,3309829.0,,,,8,0.00011115897122372133
4368509,3309829.0,,,,8,0.00011115897122372133
4648152,3309829.0,,,,8,0.00011115897122372133
4263341,3309829.0,,,,8,0.00011115897122372133
3077312,3309829.0,,,,8,0.00011115897122372133
4128723,3309829.0,,,,8,0.00011115897122372133
4813101,4653205.0,3309829.0,,,8,0.00011115897122372133
342960,3309829.0,,,,8,0.00011115897122372133
4704104,1446874.0,3309829.0,,,8,0.00011115897122372133
1784201,3309829.0,,,,7,9.726409982075616e-05
4239969,3309829.0,,,,7,9.726409982075616e-05
3826564,3309829.0,,,,7,9.726409982075616e-05
705994,3309829.0,,,,7,9.726409982075616e-05
227323,3309829.0,,,,7,9.726409982075616e-05
246562,3309829.0,,,,7,9.726409982075616e-05
2998207,3309829.0,,,,7,9.726409982075616e-05
586796,3784987.0,3309829.0,,,7,9.726409982075616e-05
3044951,3309829.0,,,,7,9.726409982075616e-05
1446874,3309827.0,,,,7,9.726409982075616e-05
4931313,3309829.0,,,,7,9.726409982075616e-05
4899911,3309829.0,,,,7,9.726409982075616e-05
3266090,,,,,7,9.726409982075616e-05
3806827,3309829.0,,,,7,9.726409982075616e-05
4827315,4801676.0,3309829.0,,,7,9.726409982075616e-05
858205,3309829.0,,,,7,9.726409982075616e-05
513986,3309829.0,,,,7,9.726409982075616e-05
919916,3309829.0,,,,7,9.726409982075616e-05
3544164,3309829.0,,,,7,9.726409982075616e-05
1877230,,,,,7,9.726409982075616e-05
4899931,3309829.0,,,,7,9.726409982075616e-05
4844599,3309829.0,,,,7,9.726409982075616e-05
2989834,3309829.0,,,,7,9.726409982075616e-05
1100708,3309829.0,,,,7,9.726409982075616e-05
354035,3309829.0,,,,7,9.726409982075616e-05
1416210,3309829.0,,,,7,9.726409982075616e-05
3142961,3309829.0,,,,7,9.726409982075616e-05
4698921,3309829.0,,,,7,9.726409982075616e-05
3159041,3309829.0,,,,7,9.726409982075616e-05
4830279,3309829.0,,,,7,9.726409982075616e-05
4744451,3309829.0,,,,6,8.3369228417791e-05
2843547,1446874.0,3309829.0,,,6,8.3369228417791e-05
4525791,3309829.0,,,,6,8.3369228417791e-05
4794648,,,,,6,8.3369228417791e-05
2983742,3309829.0,,,,6,8.3369228417791e-05
4916114,3309829.0,,,,6,8.3369228417791e-05
1406872,3309829.0,,,,6,8.3369228417791e-05
3006758,3309829.0,,,,6,8.3369228417791e-05
3083042,3309829.0,,,,6,8.3369228417791e-05
4824193,3309829.0,,,,6,8.3369228417791e-05
4634630,3309829.0,,,,6,8.3369228417791e-05
2801347,3309829.0,,,,6,8.3369228417791e-05
1209422,3309829.0,,,,6,8.3369228417791e-05
1609771,3921495.0,,,,6,8.3369228417791e-05
4630736,3309829.0,,,,6,8.3369228417791e-05
4361040,3309829.0,,,,6,8.3369228417791e-05
523314,,,,,6,8.3369228417791e-05
2794389,3309829.0,,,,6,8.3369228417791e-05
4797325,3309829.0,,,,6,8.3369228417791e-05
4652843,3309829.0,,,,6,8.3369228417791e-05
1780066,3309829.0,,,,6,8.3369228417791e-05
1835204,1446874.0,3309829.0,,,6,8.3369228417791e-05
3049964,3309829.0,,,,6,8.3369228417791e-05
4897588,3309829.0,,,,6,8.3369228417791e-05
1643401,1446874.0,3309829.0,,,6,8.3369228417791e-05
3825294,3309829.0,,,,6,8.3369228417791e-05
4653644,3309829.0,,,,6,8.3369228417791e-05
4934584,3309829.0,,,,6,8.3369228417791e-05
1471944,3309829.0,,,,6,8.3369228417791e-05
4897648,3309829.0,,,,6,8.3369228417791e-05
815715,,,,,6,8.3369228417791e-05
4726097,,,,,6,8.3369228417791e-05
2075048,1446874.0,3309829.0,,,6,8.3369228417791e-05
2098538,3309829.0,,,,6,8.3369228417791e-05
4635059,,,,,6,8.3369228417791e-05
2874571,3309829.0,,,,6,8.3369228417791e-05
3517458,3309829.0,,,,6,8.3369228417791e-05
4136244,3309829.0,,,,6,8.3369228417791e-05
522321,4260831.0,1600870.0,3309829.0,,6,8.3369228417791e-05
1568532,4751949.0,3309829.0,,,6,8.3369228417791e-05
2896372,3309829.0,,,,6,8.3369228417791e-05
4627859,3309829.0,,,,6,8.3369228417791e-05
4518995,3309829.0,,,,6,8.3369228417791e-05
3309820,,,,,6,8.3369228417791e-05
3094283,3309829.0,,,,6,8.3369228417791e-05
1078944,3309829.0,,,,6,8.3369228417791e-05
4932439,3309829.0,,,,6,8.3369228417791e-05
2414421,3309829.0,,,,5,6.947435701482583e-05
710785,1446874.0,3309829.0,,,5,6.947435701482583e-05
81187,3309829.0,,,,5,6.947435701482583e-05
2358097,,,,,5,6.947435701482583e-05
4854584,3309829.0,,,,5,6.947435701482583e-05
3078208,3309829.0,,,,5,6.947435701482583e-05
3854365,3309829.0,,,,5,6.947435701482583e-05
953409,3309829.0,,,,5,6.947435701482583e-05
2977301,3309829.0,,,,5,6.947435701482583e-05
1783480,4658276.0,3309829.0,,,5,6.947435701482583e-05
4557233,3309829.0,,,,5,6.947435701482583e-05
2502419,3309829.0,,,,5,6.947435701482583e-05
4390069,3309829.0,,,,5,6.947435701482583e-05
4879018,1446874.0,3309829.0,,,5,6.947435701482583e-05
4940045,,,,,5,6.947435701482583e-05
4741783,3309829.0,,,,5,6.947435701482583e-05
4382983,3309829.0,,,,5,6.947435701482583e-05
2805241,3309829.0,,,,5,6.947435701482583e-05
4790365,3309829.0,,,,5,6.947435701482583e-05
2970820,2140813.0,3309829.0,,,5,6.947435701482583e-05
1477373,3309829.0,,,,5,6.947435701482583e-05
574800,3309829.0,,,,5,6.947435701482583e-05
4643210,3309829.0,,,,5,6.947435701482583e-05
1156217,3309829.0,,,,5,6.947435701482583e-05
3809163,3309829.0,,,,5,6.947435701482583e-05
4678780,3309829.0,,,,5,6.947435701482583e-05
4676609,1446874.0,3309829.0,,,5,6.947435701482583e-05
4806369,3309829.0,,,,5,6.947435701482583e-05
2961748,3309829.0,,,,5,6.947435701482583e-05
4663694,3309829.0,,,,5,6.947435701482583e-05
4919340,3309829.0,,,,5,6.947435701482583e-05
4625961,3309829.0,,,,5,6.947435701482583e-05
4859851,3309829.0,,,,5,6.947435701482583e-05
4861776,3309829.0,,,,5,6.947435701482583e-05
4854451,,,,,5,6.947435701482583e-05
4637609,,,,,5,6.947435701482583e-05
628377,4576153.0,3309829.0,,,5,6.947435701482583e-05
4865634,1446874.0,3309829.0,,,5,6.947435701482583e-05
632416,1446874.0,3309829.0,,,5,6.947435701482583e-05
1939922,1446874.0,3309829.0,,,5,6.947435701482583e-05
343629,3309829.0,,,,5,6.947435701482583e-05
4497711,3309829.0,,,,5,6.947435701482583e-05
3491734,3309829.0,,,,5,6.947435701482583e-05
4630522,3309829.0,,,,5,6.947435701482583e-05
4519266,3309829.0,,,,5,6.947435701482583e-05
4930207,3309829.0,,,,5,6.947435701482583e-05
1547389,2451972.0,3309829.0,,,5,6.947435701482583e-05
2518748,3309829.0,,,,5,6.947435701482583e-05
4940356,3309829.0,,,,5,6.947435701482583e-05
365160,3309829.0,,,,5,6.947435701482583e-05
2001540,3491733.0,3309829.0,,,5,6.947435701482583e-05
4363051,3309829.0,,,,5,6.947435701482583e-05
4632461,3076713.0,3309829.0,,,5,6.947435701482583e-05
3070932,3309829.0,,,,5,6.947435701482583e-05
3402483,3309829.0,,,,5,6.947435701482583e-05
4901080,3309829.0,,,,5,6.947435701482583e-05
4380332,3309829.0,,,,5,6.947435701482583e-05
2725594,3309829.0,,,,5,6.947435701482583e-05
512546,3309829.0,,,,5,6.947435701482583e-05
4396329,1446874.0,3309829.0,,,5,6.947435701482583e-05
4935552,3309829.0,,,,5,6.947435701482583e-05
2280206,3309829.0,,,,5,6.947435701482583e-05
3307302,3309829.0,,,,5,6.947435701482583e-05
4443298,1446874.0,3309829.0,,,5,6.947435701482583e-05
3427120,1446874.0,3309829.0,,,5,6.947435701482583e-05
4901103,3309829.0,,,,5,6.947435701482583e-05
4798033,3309829.0,,,,5,6.947435701482583e-05
4646831,3309829.0,,,,5,6.947435701482583e-05
110777,1446874.0,3309829.0,,,5,6.947435701482583e-05
3984143,3491733.0,3309829.0,,,4,5.5579485611860664e-05
886126,3309829.0,,,,4,5.5579485611860664e-05
4858812,3309829.0,,,,4,5.5579485611860664e-05
4449412,1446874.0,3309829.0,,,4,5.5579485611860664e-05
1775164,2366992.0,,,,4,5.5579485611860664e-05
4635495,3309829.0,,,,4,5.5579485611860664e-05
4860143,3309829.0,,,,4,5.5579485611860664e-05
4798507,3309829.0,,,,4,5.5579485611860664e-05
4645159,3309829.0,,,,4,5.5579485611860664e-05
2931428,3309829.0,,,,4,5.5579485611860664e-05
2704190,3309829.0,,,,4,5.5579485611860664e-05
4879375,3309829.0,,,,4,5.5579485611860664e-05
3612664,3309829.0,,,,4,5.5579485611860664e-05
3441777,3309829.0,,,,4,5.5579485611860664e-05
4224974,3309829.0,,,,4,5.5579485611860664e-05
1405090,3309829.0,,,,4,5.5579485611860664e-05
2755973,4935385.0,,,,4,5.5579485611860664e-05
4906427,3309829.0,,,,4,5.5579485611860664e-05
4934826,3309829.0,,,,4,5.5579485611860664e-05
1836583,3309829.0,,,,4,5.5579485611860664e-05
4682920,1446874.0,3309829.0,,,4,5.5579485611860664e-05
3791725,3309829.0,,,,4,5.5579485611860664e-05
2516531,,,,,4,5.5579485611860664e-05
142118,3309829.0,,,,4,5.5579485611860664e-05
4499354,3309829.0,,,,4,5.5579485611860664e-05
3709186,3309829.0,,,,4,5.5579485611860664e-05
4387380,3309829.0,,,,4,5.5579485611860664e-05
4801521,3076713.0,3309829.0,,,4,5.5579485611860664e-05
4627117,,,,,4,5.5579485611860664e-05
166319,3309829.0,,,,4,5.5579485611860664e-05
1043997,3309829.0,,,,4,5.5579485611860664e-05
2729571,3491733.0,3309829.0,,,4,5.5579485611860664e-05
771536,3309829.0,,,,4,5.5579485611860664e-05
607383,3309829.0,,,,4,5.5579485611860664e-05
2664105,3309829.0,,,,4,5.5579485611860664e-05
849354,3309829.0,,,,4,5.5579485611860664e-05
2181101,3309829.0,,,,4,5.5579485611860664e-05
4931424,3309829.0,,,,4,5.5579485611860664e-05
958533,3309829.0,,,,4,5.5579485611860664e-05
410213,3062707.0,3309829.0,,,4,5.5579485611860664e-05
2906839,3309829.0,,,,4,5.5579485611860664e-05
4788954,,,,,4,5.5579485611860664e-05
4808887,2442731.0,3309829.0,,,4,5.5579485611860664e-05
1788474,3309829.0,,,,4,5.5579485611860664e-05
4658595,3309829.0,,,,4,5.5579485611860664e-05
1625831,3309829.0,,,,4,5.5579485611860664e-05
1078921,3309829.0,,,,4,5.5579485611860664e-05
4639158,3309829.0,,,,4,5.5579485611860664e-05
4748680,,,,,4,5.5579485611860664e-05
2807346,3309829.0,,,,4,5.5579485611860664e-05
4943685,,,,,4,5.5579485611860664e-05
4793191,1446874.0,3309829.0,,,4,5.5579485611860664e-05
4033312,,,,,4,5.5579485611860664e-05
4939127,3309829.0,,,,4,5.5579485611860664e-05
4935376,1446874.0,3309829.0,,,4,5.5579485611860664e-05
1740110,3309829.0,,,,4,5.5579485611860664e-05
3622466,3309829.0,,,,4,5.5579485611860664e-05
3215602,3309829.0,,,,4,5.5579485611860664e-05
3765859,3309829.0,,,,4,5.5579485611860664e-05
122069,1446874.0,3309829.0,,,4,5.5579485611860664e-05
4633623,3309829.0,,,,4,5.5579485611860664e-05
4915278,3309829.0,,,,4,5.5579485611860664e-05
1571329,3309829.0,,,,4,5.5579485611860664e-05
1902782,3309829.0,,,,4,5.5579485611860664e-05
1352798,3309829.0,,,,4,5.5579485611860664e-05
1355422,3309829.0,,,,4,5.5579485611860664e-05
1862491,3309829.0,,,,4,5.5579485611860664e-05
3135919,3309829.0,,,,4,5.5579485611860664e-05
4805821,3309829.0,,,,4,5.5579485611860664e-05
1074300,2329084.0,,,,4,5.5579485611860664e-05
1784402,3309829.0,,,,4,5.5579485611860664e-05
1470486,3309829.0,,,,4,5.5579485611860664e-05
3097554,3309829.0,,,,4,5.5579485611860664e-05
4673608,3309829.0,,,,4,5.5579485611860664e-05
2024172,3309829.0,,,,4,5.5579485611860664e-05
4757678,3309829.0,,,,4,5.5579485611860664e-05
1527914,3309829.0,,,,4,5.5579485611860664e-05
4898776,3309829.0,,,,4,5.5579485611860664e-05
4908095,3309829.0,,,,4,5.5579485611860664e-05
4644519,3309829.0,,,,4,5.5579485611860664e-05
4821653,,,,,4,5.5579485611860664e-05
1575243,,,,,4,5.5579485611860664e-05
4465184,4901463.0,3309829.0,,,4,5.5579485611860664e-05
3939858,3309829.0,,,,4,5.5579485611860664e-05
4898858,3309829.0,,,,4,5.5579485611860664e-05
1849393,3309829.0,,,,4,5.5579485611860664e-05
4931162,3491733.0,3309829.0,,,4,5.5579485611860664e-05
2255670,3309829.0,,,,4,5.5579485611860664e-05
4633889,3309829.0,,,,4,5.5579485611860664e-05
4925020,3309829.0,,,,4,5.5579485611860664e-05
1785823,3309829.0,,,,4,5.5579485611860664e-05
4834062,3309829.0,,,,4,5.5579485611860664e-05
1138723,1446874.0,3309829.0,,,4,5.5579485611860664e-05
4867939,3309829.0,,,,4,5.5579485611860664e-05
4628977,3309829.0,,,,4,5.5579485611860664e-05
736809,3309829.0,,,,4,5.5579485611860664e-05
4638681,3309829.0,,,,4,5.5579485611860664e-05
3490175,,,,,4,5.5579485611860664e-05
4860205,1446874.0,3309829.0,,,4,5.5579485611860664e-05
2136106,1446874.0,3309829.0,,,4,5.5579485611860664e-05
4111785,3309829.0,,,,4,5.5579485611860664e-05
68297,3309829.0,,,,4,5.5579485611860664e-05
4865340,3309829.0,,,,4,5.5579485611860664e-05
2052834,1871286.0,3309829.0,,,4,5.5579485611860664e-05
4926502,,,,,4,5.5579485611860664e-05
4066870,3309829.0,,,,4,5.5579485611860664e-05
1236990,3309829.0,,,,4,5.5579485611860664e-05
4888843,3309829.0,,,,4,5.5579485611860664e-05
759709,3309829.0,,,,4,5.5579485611860664e-05
1010031,1446874.0,3309829.0,,,4,5.5579485611860664e-05
4916086,3309829.0,,,,4,5.5579485611860664e-05
1648944,3309829.0,,,,4,5.5579485611860664e-05
4158466,3309829.0,,,,4,5.5579485611860664e-05
3490838,4899751.0,3309829.0,,,4,5.5579485611860664e-05
3056374,3309829.0,,,,4,5.5579485611860664e-05
4654945,3309829.0,,,,4,5.5579485611860664e-05
1413828,1446874.0,3309829.0,,,4,5.5579485611860664e-05
4660317,3309829.0,,,,4,5.5579485611860664e-05
893991,1883982.0,3309829.0,,,4,5.5579485611860664e-05
2549358,3309829.0,,,,4,5.5579485611860664e-05
4629884,3309829.0,,,,4,5.5579485611860664e-05
4403943,3309829.0,,,,4,5.5579485611860664e-05
193971,3309829.0,,,,4,5.5579485611860664e-05
3353721,1446874.0,3309829.0,,,4,5.5579485611860664e-05
4727196,3309829.0,,,,4,5.5579485611860664e-05
709238,2737553.0,3309829.0,,,4,5.5579485611860664e-05
4905156,2947213.0,3309829.0,,,4,5.5579485611860664e-05
4498183,3309829.0,,,,4,5.5579485611860664e-05
3549172,3309829.0,,,,4,5.5579485611860664e-05
2268948,3309829.0,,,,4,5.5579485611860664e-05
2685653,3309829.0,,,,4,5.5579485611860664e-05
2700178,3309829.0,,,,4,5.5579485611860664e-05
3827504,3309829.0,,,,4,5.5579485611860664e-05
1788241,3491733.0,3309829.0,,,4,5.5579485611860664e-05
4309436,3309829.0,,,,4,5.5579485611860664e-05
2677760,1446874.0,3309829.0,,,4,5.5579485611860664e-05
3853470,3309829.0,,,,4,5.5579485611860664e-05
3776797,1446874.0,3309829.0,,,4,5.5579485611860664e-05
681352,3309829.0,,,,4,5.5579485611860664e-05
3413173,3309829.0,,,,4,5.5579485611860664e-05
2911237,,,,,4,5.5579485611860664e-05
1520733,1446874.0,3309829.0,,,4,5.5579485611860664e-05
4659499,3309829.0,,,,4,5.5579485611860664e-05
2675448,3309829.0,,,,4,5.5579485611860664e-05
4122142,3309829.0,,,,4,5.5579485611860664e-05
4631805,3309829.0,,,,4,5.5579485611860664e-05
4804665,1446874.0,3309829.0,,,4,5.5579485611860664e-05
1566592,3309829.0,,,,4,5.5579485611860664e-05
1843366,4634457.0,1602517.0,3309829.0,,4,5.5579485611860664e-05
3607105,3309829.0,,,,4,5.5579485611860664e-05
4793606,3309829.0,,,,4,5.5579485611860664e-05
4819710,1570919.0,3309829.0,,,4,5.5579485611860664e-05
4899290,3309829.0,,,,4,5.5579485611860664e-05
959317,3309829.0,,,,4,5.5579485611860664e-05
4678041,3309829.0,,,,4,5.5579485611860664e-05
1230271,,,,,4,5.5579485611860664e-05
3854568,3309829.0,,,,4,5.5579485611860664e-05
2696464,3309829.0,,,,4,5.5579485611860664e-05
3332901,3309829.0,,,,4,5.5579485611860664e-05
4803775,3309829.0,,,,4,5.5579485611860664e-05
4650290,3309829.0,,,,4,5.5579485611860664e-05
2709252,3309829.0,,,,4,5.5579485611860664e-05
1039238,3309829.0,,,,4,5.5579485611860664e-05
4887098,3309829.0,,,,4,5.5579485611860664e-05
2987867,3309829.0,,,,4,5.5579485611860664e-05
2930863,3309829.0,,,,4,5.5579485611860664e-05
4648561,2725594.0,3309829.0,,,4,5.5579485611860664e-05
2946503,3309829.0,,,,4,5.5579485611860664e-05
4928556,3309829.0,,,,4,5.5579485611860664e-05
4341937,3309829.0,,,,4,5.5579485611860664e-05
1857599,4698921.0,3309829.0,,,4,5.5579485611860664e-05
4921236,3309829.0,,,,4,5.5579485611860664e-05
1598555,3309829.0,,,,4,5.5579485611860664e-05
2017296,3309829.0,,,,4,5.5579485611860664e-05
4633705,3309829.0,,,,4,5.5579485611860664e-05
1727920,1446874.0,3309829.0,,,4,5.5579485611860664e-05
1755150,3491733.0,3309829.0,,,4,5.5579485611860664e-05
3066424,4646654.0,3309829.0,,,4,5.5579485611860664e-05
4897588,,,,,4,5.5579485611860664e-05
1977195,2986402.0,3309829.0,,,4,5.5579485611860664e-05
4864994,3309829.0,,,,4,5.5579485611860664e-05
4793581,3309829.0,,,,4,5.5579485611860664e-05
1785404,3309829.0,,,,4,5.5579485611860664e-05
2109644,3076713.0,3309829.0,,,4,5.5579485611860664e-05
2480022,3309829.0,,,,4,5.5579485611860664e-05
2784133,,,,,4,5.5579485611860664e-05
4867939,1446874.0,3309829.0,,,4,5.5579485611860664e-05
1244581,3309829.0,,,,4,5.5579485611860664e-05
1041342,3309829.0,,,,4,5.5579485611860664e-05
4659379,3309829.0,,,,4,5.5579485611860664e-05
4936643,3309829.0,,,,4,5.5579485611860664e-05
4632491,3309829.0,,,,4,5.5579485611860664e-05
4267838,3309829.0,,,,4,5.5579485611860664e-05
4643245,3309829.0,,,,4,5.5579485611860664e-05
4810842,3309829.0,,,,4,5.5579485611860664e-05
3913506,3309829.0,,,,4,5.5579485611860664e-05
4673730,3309829.0,,,,4,5.5579485611860664e-05
4864914,1446874.0,3309829.0,,,4,5.5579485611860664e-05
3984004,3309829.0,,,,4,5.5579485611860664e-05
2035017,1446874.0,3309829.0,,,4,5.5579485611860664e-05
1779156,3309829.0,,,,4,5.5579485611860664e-05
4688078,3309829.0,,,,4,5.5579485611860664e-05
736955,3309829.0,,,,4,5.5579485611860664e-05
4943663,1446874.0,3309829.0,,,4,5.5579485611860664e-05
4626507,1887862.0,1446874.0,3309829.0,,4,5.5579485611860664e-05
3424444,3309829.0,,,,4,5.5579485611860664e-05
2076218,3309829.0,,,,4,5.5579485611860664e-05
4136073,3309829.0,,,,4,5.5579485611860664e-05
4872801,3309829.0,,,,4,5.5579485611860664e-05
2335291,3309829.0,,,,4,5.5579485611860664e-05
4663628,4919340.0,3309829.0,,,4,5.5579485611860664e-05
4835456,2112991.0,3309829.0,,,4,5.5579485611860664e-05
4678539,3309829.0,,,,4,5.5579485611860664e-05
4659619,3309829.0,,,,4,5.5579485611860664e-05
4667337,3309829.0,,,,3,4.16846142088955e-05
217246,3309829.0,,,,3,4.16846142088955e-05
4435901,3309829.0,,,,3,4.16846142088955e-05
2981211,3309829.0,,,,3,4.16846142088955e-05
4626007,,,,,3,4.16846142088955e-05
2035696,,,,,3,4.16846142088955e-05
624374,1446874.0,3309829.0,,,3,4.16846142088955e-05
4930784,1446874.0,3309829.0,,,3,4.16846142088955e-05
2777533,4172318.0,3309829.0,,,3,4.16846142088955e-05
4906315,3309829.0,,,,3,4.16846142088955e-05
4861914,3309829.0,,,,3,4.16846142088955e-05
4632085,3309829.0,,,,3,4.16846142088955e-05
1204819,,,,,3,4.16846142088955e-05
4907662,3309829.0,,,,3,4.16846142088955e-05
4653113,3309829.0,,,,3,4.16846142088955e-05
4793581,3177766.0,3309829.0,,,3,4.16846142088955e-05
4629664,3309829.0,,,,3,4.16846142088955e-05
4805446,3309829.0,,,,3,4.16846142088955e-05
4792222,1780306.0,3309829.0,,,3,4.16846142088955e-05
273432,3309829.0,,,,3,4.16846142088955e-05
4179005,,,,,3,4.16846142088955e-05
1350727,1446874.0,3309829.0,,,3,4.16846142088955e-05
4865141,3309829.0,,,,3,4.16846142088955e-05
1889792,3309829.0,,,,3,4.16846142088955e-05
4942745,1446874.0,3309829.0,,,3,4.16846142088955e-05
4627648,3309829.0,,,,3,4.16846142088955e-05
515011,3309829.0,,,,3,4.16846142088955e-05
4748558,3309829.0,,,,3,4.16846142088955e-05
4325649,3309829.0,,,,3,4.16846142088955e-05
4629811,3309829.0,,,,3,4.16846142088955e-05
4913767,3309829.0,,,,3,4.16846142088955e-05
3282543,3309829.0,,,,3,4.16846142088955e-05
