p1,p2,p3,p4,p5,counts,norm_counts
4835189,,,,,5,0.00017156778643241945
3309827,,,,,5,0.00017156778643241945
3684342,1446874.0,3309829.0,,,5,0.00017156778643241945
3712065,1446874.0,3309828.0,,,5,0.00017156778643241945
2970238,4808842.0,4808255.0,1446874.0,3309829.0,5,0.00017156778643241945
1717657,742299.0,,,,5,0.00017156778643241945
1784136,4666479.0,3712065.0,,,5,0.00017156778643241945
4662959,1446874.0,3309829.0,,,5,0.00017156778643241945
4864179,4018489.0,1066749.0,2853438.0,,5,0.00017156778643241945
4676943,4827800.0,2621924.0,1446874.0,3309829.0,4,0.00013725422914593555
4483440,4915261.0,,,,4,0.00013725422914593555
4635437,2853438.0,1446874.0,3309829.0,,4,0.00013725422914593555
4755546,409205.0,4858943.0,,,4,0.00013725422914593555
4938128,4755546.0,409205.0,,,4,0.00013725422914593555
2118645,4790788.0,2327105.0,3309829.0,,4,0.00013725422914593555
492570,4755546.0,409205.0,1446874.0,,4,0.00013725422914593555
4898030,4436132.0,,,,4,0.00013725422914593555
4483440,4915261.0,4808255.0,1446874.0,3309826.0,4,0.00013725422914593555
4755546,409205.0,4858950.0,1446878.0,3309829.0,4,0.00013725422914593555
4670082,448390.0,2853438.0,1446874.0,,4,0.00013725422914593555
1096039,4650428.0,1376119.0,4507582.0,,4,0.00013725422914593555
4915261,4808256.0,1446875.0,3309829.0,,4,0.00013725422914593555
1200159,4635437.0,2853438.0,1446874.0,3309829.0,4,0.00013725422914593555
4652048,3175516.0,3607104.0,3309829.0,,4,0.00013725422914593555
4627202,,,,,4,0.00013725422914593555
4868122,4858953.0,4929981.0,1446874.0,3309829.0,4,0.00013725422914593555
2766145,4755546.0,409205.0,1446880.0,,4,0.00013725422914593555
4936855,4755546.0,409205.0,4858950.0,1446874.0,4,0.00013725422914593555
4915260,4808255.0,1446874.0,3309829.0,,4,0.00013725422914593555
3623819,4755216.0,4507582.0,1446874.0,3309829.0,4,0.00013725422914593555
4862730,4915261.0,4808255.0,,,4,0.00013725422914593555
2766145,4755546.0,409205.0,4858948.0,1446874.0,4,0.00013725422914593555
4674218,,,,,4,0.00013725422914593555
3490903,,,,,4,0.00013725422914593555
1457377,3309829.0,,,,4,0.00013725422914593555
4944047,,,,,4,0.00013725422914593555
184560,4811822.0,2327105.0,3309829.0,,4,0.00013725422914593555
4859658,4808255.0,1446874.0,3309829.0,,4,0.00013725422914593555
4627169,2886485.0,4929981.0,1446874.0,3309829.0,4,0.00013725422914593555
1782115,4627643.0,3422508.0,3712063.0,1446874.0,4,0.00013725422914593555
470577,4635437.0,2853438.0,1446874.0,3309829.0,4,0.00013725422914593555
1626078,2556211.0,4808255.0,1446874.0,3309829.0,4,0.00013725422914593555
3476724,,,,,4,0.00013725422914593555
2025747,816227.0,1446874.0,3309829.0,,4,0.00013725422914593555
4755546,409205.0,4858949.0,3309829.0,,4,0.00013725422914593555
2766145,4755546.0,,,,4,0.00013725422914593555
3653833,4936402.0,,,,4,0.00013725422914593555
4938128,4755546.0,409205.0,4858950.0,1446874.0,4,0.00013725422914593555
3705445,,,,,4,0.00013725422914593555
1380190,4752040.0,4808255.0,1446874.0,3309829.0,4,0.00013725422914593555
2458510,302620.0,4937241.0,,,4,0.00013725422914593555
742299,4755546.0,409205.0,,,4,0.00013725422914593555
2388442,,,,,4,0.00013725422914593555
2853438,1446874.0,3309828.0,,,4,0.00013725422914593555
4902321,,,,,4,0.00013725422914593555
4667617,,,,,4,0.00013725422914593555
3209287,,,,,4,0.00013725422914593555
4382138,3209286.0,,,,4,0.00013725422914593555
4938128,4755546.0,409205.0,4858950.0,1446880.0,4,0.00013725422914593555
4915261,4808255.0,1446874.0,3309828.0,,4,0.00013725422914593555
4630482,2001014.0,3465062.0,,,4,0.00013725422914593555
4812354,3175516.0,3607105.0,3309829.0,,4,0.00013725422914593555
4206626,2853438.0,1446874.0,3309829.0,,4,0.00013725422914593555
4634119,4808842.0,,,,4,0.00013725422914593555
3023159,,,,,4,0.00013725422914593555
4749822,3074347.0,4634166.0,,,4,0.00013725422914593555
4483440,4915261.0,4808255.0,3309829.0,,4,0.00013725422914593555
3473319,1376119.0,4507584.0,1446874.0,3309829.0,4,0.00013725422914593555
4834339,,,,,3,0.00010294067185945167
492570,4755546.0,409205.0,4858950.0,1446878.0,3,0.00010294067185945167
4428121,4808255.0,1446874.0,3309829.0,,3,0.00010294067185945167
4665826,,,,,3,0.00010294067185945167
2970238,4808842.0,4808255.0,,,3,0.00010294067185945167
1017714,2635128.0,4808255.0,1446874.0,3309829.0,3,0.00010294067185945167
4808255,1446875.0,3309828.0,,,3,0.00010294067185945167
4496739,,,,,3,0.00010294067185945167
2330139,2766145.0,,,,3,0.00010294067185945167
1096039,4650428.0,1376119.0,,,3,0.00010294067185945167
4567905,4795819.0,4917534.0,1446874.0,3309829.0,3,0.00010294067185945167
4860477,2886485.0,4929981.0,1446874.0,,3,0.00010294067185945167
4634331,,,,,3,0.00010294067185945167
1803169,,,,,3,0.00010294067185945167
4907188,4941168.0,524308.0,894193.0,3209286.0,3,0.00010294067185945167
577118,4936402.0,,,,3,0.00010294067185945167
4660475,4642666.0,1791893.0,,,3,0.00010294067185945167
1772840,,,,,3,0.00010294067185945167
4915261,4808256.0,1446877.0,3309829.0,,3,0.00010294067185945167
4245709,4103484.0,4755546.0,409205.0,4858950.0,3,0.00010294067185945167
1789444,3302390.0,1446874.0,3309829.0,,3,0.00010294067185945167
4483440,4915261.0,4808256.0,,,3,0.00010294067185945167
4817557,4486461.0,2853438.0,1446874.0,3309829.0,3,0.00010294067185945167
4671377,1446874.0,3309829.0,,,3,0.00010294067185945167
4620508,,,,,3,0.00010294067185945167
4937241,4029663.0,4808255.0,3309826.0,,3,0.00010294067185945167
492570,4755546.0,409206.0,4858950.0,1446874.0,3,0.00010294067185945167
4755546,409205.0,4858950.0,1446874.0,3309825.0,3,0.00010294067185945167
4870351,4661627.0,4672951.0,,,3,0.00010294067185945167
492570,4755546.0,409205.0,4858950.0,1446880.0,3,0.00010294067185945167
2047915,,,,,3,0.00010294067185945167
708813,3209286.0,,,,3,0.00010294067185945167
4749822,3074347.0,4634166.0,4507582.0,1446874.0,3,0.00010294067185945167
4630054,810762.0,,,,3,0.00010294067185945167
3764492,,,,,3,0.00010294067185945167
4915261,4808255.0,1446878.0,3309829.0,,3,0.00010294067185945167
2829606,2932933.0,3825217.0,4929981.0,1446874.0,3,0.00010294067185945167
2738834,,,,,3,0.00010294067185945167
742299,4755546.0,409205.0,1446878.0,,3,0.00010294067185945167
492570,4755546.0,409205.0,4858950.0,,3,0.00010294067185945167
4860477,2886485.0,4929981.0,1446874.0,3309829.0,3,0.00010294067185945167
4905866,4637517.0,4808255.0,1446874.0,3309829.0,3,0.00010294067185945167
214754,3175516.0,3607105.0,3309829.0,,3,0.00010294067185945167
4658954,,,,,3,0.00010294067185945167
4809250,1669478.0,3309829.0,,,3,0.00010294067185945167
4686376,,,,,3,0.00010294067185945167
4755216,4507582.0,1446874.0,3309829.0,,3,0.00010294067185945167
4755546,409205.0,4858948.0,3309826.0,,3,0.00010294067185945167
3074807,1217508.0,1446874.0,3309829.0,,3,0.00010294067185945167
4465367,945609.0,,,,3,0.00010294067185945167
2945599,1626250.0,4507582.0,1446874.0,3309829.0,3,0.00010294067185945167
4800873,3309829.0,,,,3,0.00010294067185945167
4917540,4936402.0,,,,3,0.00010294067185945167
789613,2752781.0,,,,3,0.00010294067185945167
742299,4755546.0,1446874.0,,,3,0.00010294067185945167
1777783,,,,,3,0.00010294067185945167
4938128,4755546.0,,,,3,0.00010294067185945167
4638885,3209286.0,,,,3,0.00010294067185945167
4864557,1723607.0,3309829.0,,,3,0.00010294067185945167
1695392,4724930.0,4676943.0,2621924.0,,3,0.00010294067185945167
4915261,,,,,3,0.00010294067185945167
944404,4813322.0,1436935.0,2853438.0,1446874.0,3,0.00010294067185945167
2792222,4926394.0,2745427.0,1285237.0,,3,0.00010294067185945167
4755546,409205.0,4858948.0,1446874.0,3309829.0,3,0.00010294067185945167
4626461,3175516.0,3607105.0,3309829.0,,3,0.00010294067185945167
4907662,1723607.0,4704104.0,1446874.0,3309829.0,3,0.00010294067185945167
4936855,4755546.0,409205.0,,,3,0.00010294067185945167
1380190,4752040.0,4808255.0,3309829.0,,3,0.00010294067185945167
1904346,3175516.0,3309829.0,,,3,0.00010294067185945167
638018,3883605.0,4808842.0,4808255.0,1446874.0,3,0.00010294067185945167
4937241,4029663.0,4808255.0,1446874.0,3309826.0,3,0.00010294067185945167
4755546,409205.0,1446875.0,3309829.0,,3,0.00010294067185945167
2766145,4755546.0,409205.0,4858948.0,,3,0.00010294067185945167
4898092,,,,,3,0.00010294067185945167
4634119,4808842.0,4808255.0,,,3,0.00010294067185945167
742299,4755546.0,409205.0,4858950.0,1446880.0,3,0.00010294067185945167
1402795,4666479.0,3712065.0,1446874.0,3309829.0,3,0.00010294067185945167
4798129,,,,,3,0.00010294067185945167
4074982,1238049.0,1066749.0,2853438.0,1446874.0,3,0.00010294067185945167
2695079,4638526.0,142381.0,1446874.0,3309829.0,3,0.00010294067185945167
4811698,4915261.0,,,,3,0.00010294067185945167
1782115,4627643.0,3422508.0,3712065.0,1446874.0,3,0.00010294067185945167
828164,4792531.0,3715080.0,4866751.0,3801667.0,3,0.00010294067185945167
4916201,194345.0,,,,3,0.00010294067185945167
2296867,,,,,3,0.00010294067185945167
2928020,,,,,3,0.00010294067185945167
4628783,4911090.0,,,,3,0.00010294067185945167
1674704,4827800.0,2621924.0,1446874.0,3309829.0,3,0.00010294067185945167
4797144,3607105.0,3309829.0,,,3,0.00010294067185945167
4937241,4029663.0,4808256.0,1446875.0,3309829.0,3,0.00010294067185945167
2565920,1242582.0,1376119.0,4507582.0,1446874.0,3,0.00010294067185945167
4663828,4929981.0,1446874.0,3309829.0,,3,0.00010294067185945167
4843775,524308.0,894193.0,3209286.0,,3,0.00010294067185945167
4879375,4704104.0,3309829.0,,,3,0.00010294067185945167
3758365,1446874.0,3309829.0,,,3,0.00010294067185945167
516441,3844667.0,3712065.0,1446874.0,3309829.0,3,0.00010294067185945167
4755546,409206.0,3309829.0,,,3,0.00010294067185945167
2222047,4827800.0,2621924.0,1446874.0,3309829.0,3,0.00010294067185945167
4652897,4206626.0,2853438.0,1446874.0,3309829.0,3,0.00010294067185945167
4650960,2478931.0,3712065.0,1446874.0,3309829.0,3,0.00010294067185945167
4862730,4915261.0,4808256.0,1446874.0,3309829.0,3,0.00010294067185945167
62935,4755546.0,,,,3,0.00010294067185945167
4390104,2853438.0,1446874.0,3309829.0,,3,0.00010294067185945167
4811698,4915261.0,4808255.0,1446874.0,,3,0.00010294067185945167
965642,1446875.0,3309829.0,,,3,0.00010294067185945167
1784136,4666479.0,3712064.0,3309829.0,,3,0.00010294067185945167
4328194,4929981.0,1446874.0,3309829.0,,3,0.00010294067185945167
4767441,2665916.0,1624778.0,1446874.0,3309829.0,3,0.00010294067185945167
2841620,1446874.0,3309829.0,,,3,0.00010294067185945167
2602003,4936402.0,,,,3,0.00010294067185945167
3240364,4755546.0,,,,3,0.00010294067185945167
3229069,1470330.0,2853438.0,1446874.0,3309829.0,3,0.00010294067185945167
4845461,2585281.0,,,,3,0.00010294067185945167
4068892,4864179.0,,,,3,0.00010294067185945167
4839063,4705596.0,2535214.0,4808256.0,1446874.0,3,0.00010294067185945167
4660768,2853438.0,1446874.0,3309829.0,,3,0.00010294067185945167
3478588,4808255.0,1446874.0,3309829.0,,3,0.00010294067185945167
4666865,,,,,3,0.00010294067185945167
1232776,265449.0,4929981.0,1446874.0,3309829.0,3,0.00010294067185945167
4792531,4899408.0,4808255.0,1446874.0,3309829.0,3,0.00010294067185945167
4791493,742299.0,4755546.0,409205.0,4858949.0,3,0.00010294067185945167
1619893,,,,,3,0.00010294067185945167
644697,4929981.0,1446875.0,3309829.0,,3,0.00010294067185945167
2726156,3309829.0,,,,3,0.00010294067185945167
4864557,1723607.0,4704104.0,1446878.0,3309829.0,3,0.00010294067185945167
2737190,1162273.0,2659015.0,4808255.0,1446874.0,3,0.00010294067185945167
1820078,1446878.0,3309829.0,,,3,0.00010294067185945167
1433338,1587789.0,,,,3,0.00010294067185945167
607588,3247294.0,1624778.0,1446874.0,3309829.0,3,0.00010294067185945167
1932805,4808255.0,1446874.0,3309829.0,,3,0.00010294067185945167
4755546,409205.0,1446874.0,3309829.0,,3,0.00010294067185945167
4666479,3712065.0,1446875.0,3309829.0,,3,0.00010294067185945167
917633,3309829.0,,,,3,0.00010294067185945167
4749531,1545824.0,,,,3,0.00010294067185945167
4915261,4808255.0,1446880.0,3309829.0,,3,0.00010294067185945167
4928212,3209286.0,,,,3,0.00010294067185945167
4811698,4915261.0,4808256.0,1446874.0,3309829.0,2,6.862711457296778e-05
62935,4755546.0,409205.0,,,2,6.862711457296778e-05
4836624,,,,,2,6.862711457296778e-05
906580,,,,,2,6.862711457296778e-05
4117211,179849.0,,,,2,6.862711457296778e-05
3442213,,,,,2,6.862711457296778e-05
1068415,,,,,2,6.862711457296778e-05
4755546,409206.0,4858948.0,1446874.0,3309829.0,2,6.862711457296778e-05
2805103,255533.0,1446874.0,,,2,6.862711457296778e-05
3105753,4755546.0,409205.0,4858950.0,1446874.0,2,6.862711457296778e-05
1104688,1446874.0,3309829.0,,,2,6.862711457296778e-05
1129186,,,,,2,6.862711457296778e-05
3790576,4887672.0,3209286.0,,,2,6.862711457296778e-05
4808842,4808255.0,1446875.0,3309829.0,,2,6.862711457296778e-05
1033259,3209286.0,,,,2,6.862711457296778e-05
3064031,4808842.0,4808255.0,1446874.0,3309829.0,2,6.862711457296778e-05
1037271,3474610.0,1380190.0,4752040.0,,2,6.862711457296778e-05
2766145,4755546.0,409208.0,4858950.0,1446874.0,2,6.862711457296778e-05
3419391,4637517.0,4808255.0,1446874.0,3309829.0,2,6.862711457296778e-05
2674213,2853438.0,1446874.0,3309829.0,,2,6.862711457296778e-05
2077784,4876204.0,,,,2,6.862711457296778e-05
1014131,,,,,2,6.862711457296778e-05
4638629,3419391.0,4637517.0,4808255.0,1446874.0,2,6.862711457296778e-05
4483440,4915261.0,3309829.0,,,2,6.862711457296778e-05
410701,3654347.0,4808255.0,1446874.0,3309829.0,2,6.862711457296778e-05
4787198,4870508.0,2886485.0,,,2,6.862711457296778e-05
1561384,,,,,2,6.862711457296778e-05
1035965,4676943.0,4827800.0,2621924.0,1446874.0,2,6.862711457296778e-05
1710401,4632742.0,4808255.0,1446874.0,3309829.0,2,6.862711457296778e-05
603535,,,,,2,6.862711457296778e-05
4944041,2802823.0,,,,2,6.862711457296778e-05
4937241,4029663.0,3309829.0,,,2,6.862711457296778e-05
4639797,4864179.0,4018489.0,4101308.0,1066749.0,2,6.862711457296778e-05
4791493,742299.0,4755546.0,409206.0,,2,6.862711457296778e-05
4763385,3309829.0,,,,2,6.862711457296778e-05
492570,4755546.0,409205.0,4858947.0,,2,6.862711457296778e-05
1497448,4663828.0,4929981.0,1446874.0,3309829.0,2,6.862711457296778e-05
1850197,,,,,2,6.862711457296778e-05
4426559,1446874.0,3309829.0,,,2,6.862711457296778e-05
1075346,4936402.0,,,,2,6.862711457296778e-05
3422640,2853438.0,1446875.0,3309829.0,,2,6.862711457296778e-05
4656279,4233477.0,4808255.0,1446875.0,3309829.0,2,6.862711457296778e-05
2694835,4666479.0,3712065.0,1446874.0,3309829.0,2,6.862711457296778e-05
1640776,1723607.0,4704104.0,1446874.0,3309829.0,2,6.862711457296778e-05
4481636,,,,,2,6.862711457296778e-05
1035965,4676943.0,4827800.0,,,2,6.862711457296778e-05
3514540,602346.0,3339179.0,1446874.0,3309829.0,2,6.862711457296778e-05
4661627,4672952.0,,,,2,6.862711457296778e-05
519089,4755546.0,409205.0,4858950.0,1446874.0,2,6.862711457296778e-05
